,R22_S34,R35_S69,R34_S99,R26_S38,R31_S42,R28_S37,R27_S43,R24_S40,R21_S76,R40_S61,R36_S84,R38_S25,R33_S57,R37_S78,R29_S51,R25_S44,R32_S26,R30_S50,R23_S59,R39_S64
MEG_3574|Drugs|betalactams|Class_A_betalactamases|LEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
MEG_5332|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,2,0,5,0,0,0,5,3,35,100,13,0,1,7,0,0,0,0,9,2
MEG_4597|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7316|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,11,18,37,4,7,5,74,11,671,6,68,8,105,55,0,6,24,4,64,14
MEG_2696|Drugs|betalactams|Class_B_betalactamases|EBR,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2
MEG_5122|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
MEG_1046|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,0,0,0,0,0,0,1,0,61,9,5,0,3,5,0,0,2,0,7,0
MEG_5186|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_7451|Drugs|Glycopeptides|VanA-type_regulator|VANRA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_338|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_111|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
MEG_3954|Drugs|betalactams|Class_C_betalactamases|MIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_6971|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET32,4,1,8,2,0,4,9,0,3,0,29,2,5,47,0,1,4,0,4,0
MEG_4296|Drugs|betalactams|Mutant_porin_proteins|OPRD|RequiresSNPConfirmation,0,0,4,0,0,0,0,0,5,0,0,2,2,0,0,2,4,0,0,0
MEG_5251|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_3947|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|MGTA,0,0,0,0,0,0,6,0,6,117,4,0,0,8,0,0,1,0,0,0
MEG_3523|Drugs|betalactams|Class_B_betalactamases|L1,0,0,2,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,1,0
MEG_7335|Drugs|Glycopeptides|VanA-type_resistance_protein|VAN,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0
MEG_1120|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|ARMA,0,0,0,0,0,0,2,0,0,0,0,4,2,0,0,0,2,0,2,2
MEG_4038|Drugs|MLS|Macrolide_phosphotransferases|MPHC,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_2915|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0,0,2,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0
MEG_5943|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
MEG_4649|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_3685|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2889|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FBPB,0,0,2,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,2,0
MEG_984|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
MEG_5367|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0,0,0,2,0,0,0,2,49,0,7,0,7,4,0,0,2,0,10,0
MEG_92|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1287|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_5048|Drugs|betalactams|Class_D_betalactamases|OXA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7807|Drugs|betalactams|Class_A_betalactamases|WHH,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4629|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_5956|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
MEG_6954|Drugs|betalactams|Class_A_betalactamases|TER,0,0,0,0,0,0,2,0,0,0,2,0,2,8,0,0,0,0,0,0
MEG_5337|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0,0,6,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0
MEG_7394|Drugs|Glycopeptides|VanG-type_resistance_protein|VANG,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
MEG_7639|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|VCEC,0,2,2,0,0,0,0,2,4,0,0,0,2,2,0,0,0,0,0,0
MEG_3145|Drugs|betalactams|Class_B_betalactamases|GOB,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7833|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YHCN,0,0,0,0,0,0,0,0,0,29,0,0,0,2,0,0,0,0,0,0
MEG_1185|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|AXY,2,4,16,2,0,0,7,4,19,7,11,3,11,33,0,10,6,0,14,2
MEG_5259|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_1143|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSA,2,2,2,4,0,0,2,4,16,0,0,2,0,0,0,0,0,0,0,0
MEG_2651|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DMEF,4,2,8,0,0,0,0,2,4,0,2,0,2,10,0,0,0,0,2,8
MEG_2077|Metals|Copper_resistance|Copper_resistance_regulator|COPS,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6094|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,16,8,21,2,1,14,21,6,86,38,30,5,19,27,0,3,13,0,12,11
MEG_2760|Drugs|MLS|23S_rRNA_methyltransferases|ERM,0,0,4,0,0,0,0,0,4,0,2,0,0,0,0,0,2,0,0,0
MEG_3513|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KPN,2,0,0,0,0,2,0,0,10,47,2,0,0,3,0,0,0,0,0,0
MEG_5959|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_2673|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0
MEG_7318|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,31,25,107,25,8,36,26,26,143,7,61,30,57,80,3,2,17,4,43,41
MEG_4667|Drugs|betalactams|Class_D_betalactamases|OXA,4,0,4,0,2,0,0,0,6,0,0,4,0,4,0,2,2,0,0,0
MEG_7430|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,2,0,0,0,0,0,0,0,6,0,4,0,2,0,0,0,0,0,0,0
MEG_2937|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,2,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
MEG_7838|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_SMR_efflux_pump|YKKC,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_3733|Metals|Copper_resistance|Copper_resistance_protein|MCTB,0,2,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0
MEG_7215|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,2,2,7,1,0,0,7,1,2,0,2,2,18,41,0,10,7,0,2,7
MEG_2964|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MEG_3689|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_5805|Drugs|betalactams|Class_B_betalactamases|POM,0,0,0,0,0,2,0,0,2,0,0,0,0,4,0,0,2,0,0,0
MEG_3274|Metals|Copper_resistance|Copper_resistance_protein|HPCOPA,0,0,4,0,0,2,6,0,4,2,6,4,2,4,0,0,8,0,2,0
MEG_7477|Drugs|Glycopeptides|VanD-type_regulator|VANRD,0,1,0,1,0,0,0,0,0,0,0,0,3,10,0,0,1,0,0,0
MEG_7147|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,2,0,0,0,0,0,4,0,2,0,1,0,0,0,2,0,0,0
MEG_3452|Metals|Tellurium_resistance|Tellurium_resistance_protein|KLAB,0,0,8,0,0,0,4,0,4,0,2,2,0,12,0,0,0,2,0,0
MEG_7176|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0,0,3,0,0,0,7,0,6,0,2,2,5,29,0,0,4,0,0,0
MEG_6157|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
MEG_3892|Metals|Mercury_resistance|Mercury_resistance_protein|MERT,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0
MEG_7314|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,32,27,113,14,11,28,43,27,140,18,105,18,57,198,0,13,31,5,187,37
MEG_270|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_1250|Drugs|betalactams|Class_B_betalactamases|BLAB,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,4
MEG_3810|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1
MEG_2759|Drugs|MLS|23S_rRNA_methyltransferases|ERM,0,0,0,0,0,0,2,0,16,2,4,0,0,6,0,0,0,4,2,0
MEG_5816|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTS,0,0,2,0,0,0,4,0,2,61,0,0,0,6,0,0,0,0,2,0
MEG_6890|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MEG_4283|Drugs|betalactams|Mutant_porin_proteins|OMP37,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0
MEG_965|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MEG_4831|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0
MEG_260|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1088|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH6,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
MEG_3601|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,2,0,6,0,0,0,0,0,44,0,7,3,7,2,0,0,0,0,0,0
MEG_3748|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTB,0,0,10,0,3,0,2,0,3,2,12,1,4,8,0,0,0,0,10,2
MEG_7482|Drugs|Glycopeptides|VanL-type_regulator|VANRI,0,0,4,2,0,0,0,4,4,0,6,0,4,12,0,0,2,0,1,0
MEG_7473|Drugs|Glycopeptides|VanC-type_regulator|VANRC,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MEG_2958|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,2,0,3,0,0,2,0,0,1,4,3,0,2,0,0,0,0,0,8,0
MEG_3243|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,8,12,42,0,2,3,12,8,54,15,69,2,23,29,0,0,6,2,4,2
MEG_7445|Drugs|Glycopeptides|VanL-type_resistance_protein|VANL,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_4666|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4592|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
MEG_3584|Drugs|betalactams|Class_A_betalactamases|LHK,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
MEG_7495|Drugs|Glycopeptides|VanB-type_regulator|VANSB,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_798|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0
MEG_390|Drugs|betalactams|Class_C_betalactamases|ACC,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_2650|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DMEF,0,0,2,0,0,0,4,0,10,0,2,4,0,12,0,0,0,0,4,0
MEG_7526|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC,0,2,0,0,0,0,0,0,2,0,0,0,2,4,0,0,0,0,4,0
MEG_823|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
MEG_2686|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_7507|Drugs|Glycopeptides|VanD-type_regulator|VANSD,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,2,0,0,0
MEG_6636|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,0,0,0,0,2,0,24,0,4,0,12,2,0,0,1,0,0,0
MEG_7173|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,0,0,2,0,0,1,1,0,0,0,4,0,3,17,0,0,1,0,2,6
MEG_4603|Drugs|betalactams|Class_D_betalactamases|OXA,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_3431|Drugs|Mycobacterium_tuberculosis-specific_Drug|Ethambutol-resistant_mutant|INIB|RequiresSNPConfirmation,0,0,6,0,0,0,0,2,0,0,4,0,0,4,0,0,0,0,0,0
MEG_6176|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|SDIA,0,0,6,2,0,0,0,0,0,3,0,0,0,2,0,0,0,0,2,0
MEG_3024|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSX,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_6630|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,1,0,0,0,1,0,2,6,7,0,5,0,0,0,1,0,4,0
MEG_5220|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
MEG_1076|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,0,0,6,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0
MEG_2770|Drugs|MLS|23S_rRNA_methyltransferases|ERM,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0
MEG_4766|Drugs|betalactams|Class_D_betalactamases|OXA,2,2,2,0,0,0,2,0,6,0,0,0,0,4,0,0,0,0,2,0
MEG_5823|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|QACAB,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_5425|Metals|Copper_resistance|Copper_resistance_regulator|PCOS,0,0,2,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,2,0
MEG_1246|Drugs|betalactams|Class_A_betalactamases|BLAA,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,0,2,0,0,0
MEG_3814|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,5,2,0,3,4,0,28,2,0,1,3,2,6,35,0,1,13,0,0,0
MEG_4177|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,2,0,0,0,0,0,0,0,3,72,4,2,0,1,0,0,0,0,0,0
MEG_4466|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6067|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|RMTD,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_1717|Metals|Chromium_resistance|Chromium_resistance_protein|CHRR,0,0,2,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,2,0
MEG_2107|Drugs|betalactams|Class_B_betalactamases|CPHA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5264|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
MEG_765|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
MEG_3917|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MEXK,4,10,16,2,0,6,7,10,99,4,30,8,15,20,0,2,6,1,128,7
MEG_2450|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,0,0,0,0,0,3,0,0,2,33,0,0,0,2,0,0,0,0,0,0
MEG_5770|Drugs|betalactams|Class_A_betalactamases|PER,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3236|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7078|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG,0,0,2,2,0,0,0,0,18,0,3,0,4,0,0,0,0,0,5,0
MEG_5229|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1701|Metals|Sodium_resistance|Sodium_resistance_protein|CHAA,0,0,2,0,0,0,0,0,2,85,4,0,0,3,0,0,2,0,0,0
MEG_1726|Drugs|Multi-drug_resistance|MDR_23S_ribosomal_RNA_methyltransferase|CLBA,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2830|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
MEG_4753|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0
MEG_3081|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADW,0,0,0,0,0,0,1,2,6,87,6,0,0,6,0,0,0,0,0,0
MEG_3519|Drugs|betalactams|Class_B_betalactamases|L1,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,2,0
MEG_1593|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6572|Biocides|Multi-biocide_resistance|Multi-biocide_SMR_efflux_pump|SSME,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0
MEG_6044|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMA,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_419|Drugs|betalactams|Class_C_betalactamases|ACT,0,0,0,0,0,2,0,0,2,0,0,0,0,4,0,0,0,0,0,0
MEG_7150|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,9,2,6,0,0,0,11,0,4,4,6,1,10,44,0,0,13,0,0,8
MEG_2780|Drugs|MLS|23S_rRNA_methyltransferases|ERM42,0,2,2,0,0,0,1,0,4,0,0,0,0,0,2,0,0,0,0,0
MEG_3539|Biocides|Multi-biocide_resistance|Multi-biocide_MFS_efflux_pump|LDE,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7678|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|VGA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7474|Drugs|Glycopeptides|VanC-type_regulator|VANRC,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,2,0,0,0
MEG_5829|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0
MEG_4123|Metals|Nickel_resistance|Nickel_MFS_efflux_regulator|NCRBN,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0
MEG_3400|Drugs|betalactams|Class_B_betalactamases|IND,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
MEG_6185|Drugs|betalactams|Class_A_betalactamases|SFO,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
MEG_6995|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET42,0,2,0,0,0,0,2,2,2,2,0,0,2,0,0,0,0,0,0,2
MEG_4840|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4332|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_3600|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,0,0,2,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0
MEG_4077|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MTRA,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_3045|Drugs|betalactams|Class_C_betalactamases|FOX,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
MEG_6965|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET30,0,2,4,0,0,0,4,0,2,0,4,0,0,0,0,0,0,0,0,0
MEG_4368|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MEG_3630|Drugs|betalactams|Class_B_betalactamases|LRA,2,0,4,0,0,2,0,0,2,0,4,2,2,6,0,0,2,0,2,4
MEG_2079|Metals|Copper_resistance|Copper_resistance_protein|COPV,0,0,2,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,2,0
MEG_6960|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERW,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_6547|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_regulator|SOXR,0,0,0,0,0,0,0,2,2,0,0,0,2,6,0,0,0,0,0,0
MEG_677|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEA,2,0,4,0,0,0,0,0,2,0,0,2,0,4,2,0,2,0,0,0
MEG_4098|Drugs|betalactams|Class_B_betalactamases|MUS,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0
MEG_5396|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARY,22,8,44,5,0,13,10,12,37,11,31,18,53,83,0,6,10,2,4,11
MEG_5432|Drugs|betalactams|Class_C_betalactamases|PDC,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_2046|Metals|Copper_resistance|Copper_resistance_protein|COPC,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_7528|Drugs|Glycopeptides|VanC-type_resistance_protein|VANTC,4,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
MEG_6110|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,6,1,6,2,2,2,1,4,11,0,3,2,4,5,0,0,0,0,3,4
MEG_6507|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|SILP,0,2,0,0,0,0,7,2,52,2,4,0,0,0,0,0,0,0,1,2
MEG_7606|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF,0,0,0,4,4,0,2,2,6,0,0,2,4,4,0,0,0,0,4,0
MEG_285|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
MEG_7301|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,23,10,76,14,14,18,28,24,98,109,52,13,23,37,6,4,16,0,46,25
MEG_2672|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,1,0,0,0
MEG_3476|Drugs|betalactams|Class_A_betalactamases|KPC,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
