"","R73_S90","R79_S103","R80_S104","R64_S36","R78_S102","R77_S58","R68_S45","R67_S28","R65_S60","R66_S85","R62_S66","R74_S86","R61_S96","R72_S74","R75_S32","R69_S83","R63_S54","R70_S29","R71_S67","R76_S79"
"MEG_2626|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation",0,0,0,0,0,10,0,0,0,2,0,2,1,4,0,0,0,0,1,28
"MEG_2981|Drugs|betalactams|Class_A_betalactamases|FONA",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_1027|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"MEG_4164|Metals|Sodium_resistance|Sodium_resistance_protein|NHAB",5,0,0,0,81,2,0,10,2,0,0,2,0,4,0,2,0,4,0,4
"MEG_6472|Drugs|betalactams|Class_A_betalactamases|SHV",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_1021|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME",2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2
"MEG_7566|Drugs|Glycopeptides|VanD-type_resistance_protein|VANXD",0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
"MEG_5343|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation",18,0,0,0,4,4,0,4,0,2,0,6,0,6,0,9,0,1,0,23
"MEG_1745|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEF",6,0,0,0,0,0,0,2,0,0,0,0,14,6,2,6,2,0,2,10
"MEG_5374|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation",8,0,0,2,6,8,0,2,0,3,2,18,9,13,5,8,0,6,7,74
"MEG_1695|Drugs|betalactams|Class_A_betalactamases|CFX",256,0,0,0,0,4,2,7,4,25,2,32,0,102,1,42,22,0,18,45
"MEG_7264|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC",6,0,0,0,47,0,0,4,2,0,0,8,0,0,2,0,0,0,0,2
"MEG_6116|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation",25,0,0,0,4,2,1,12,5,20,10,22,9,37,4,45,16,8,9,57
"MEG_7154|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO",67,0,0,0,0,8,0,22,0,2,2,13,0,10,2,0,1,0,4,17
"MEG_2892|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FBPC",6,0,0,0,0,2,0,0,0,4,0,4,0,4,0,2,0,0,0,0
"MEG_3931|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|MEXS|RequiresSNPConfirmation",4,0,0,0,68,0,0,0,0,2,0,0,0,2,0,6,0,4,0,4
"MEG_2910|Drugs|betalactams|Class_B_betalactamases|FIM",0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,4
"MEG_2752|Drugs|MLS|Macrolide_esterases|EREB",8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2
"MEG_7537|Drugs|Glycopeptides|VanA-type_accessory_protein|VANWA",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,4
"MEG_5062|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_3412|Drugs|betalactams|Class_B_betalactamases|IND",0,0,0,0,0,0,0,2,0,2,0,0,0,4,0,4,0,0,0,0
"MEG_458|Drugs|betalactams|Class_C_betalactamases|ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"MEG_6314|Drugs|betalactams|Class_A_betalactamases|SHV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MEG_1150|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM",2,0,0,0,1,0,0,0,0,0,0,4,2,4,2,0,2,0,0,8
"MEG_750|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"MEG_4588|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_5822|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|QACAB",4,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0
"MEG_4138|Drugs|betalactams|Class_B_betalactamases|NDM",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2
"MEG_1055|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME",4,0,0,2,0,11,0,0,0,0,0,12,13,2,2,0,0,4,1,62
"MEG_7150|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO",70,0,0,0,0,4,0,15,2,0,2,29,0,3,0,4,4,0,16,22
"MEG_7336|Drugs|Glycopeptides|VanA-type_resistance_protein|VANA",2,0,0,2,0,0,0,0,0,2,0,8,0,6,0,2,0,0,2,6
"MEG_2057|Metals|Copper_resistance|Copper_resistance_protein|COPF",4,0,0,0,2,0,0,0,0,0,2,4,0,10,2,2,2,0,0,6
"MEG_2052|Metals|Copper_resistance|Copper_resistance_protein|COPD",4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,2
"MEG_5800|Multi-compound|Drug_and_metal_resistance|Drug_and_metal_MFS_efflux_pumps|PMRCM",0,0,0,0,6,0,0,0,0,0,0,2,2,2,0,2,2,0,2,24
"MEG_2788|Drugs|MLS|23S_rRNA_methyltransferases|ERMB",0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"MEG_5926|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"MEG_4366|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB",0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4
"MEG_2088|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORB",9,0,0,2,84,6,2,0,0,4,0,0,8,4,0,2,0,5,2,13
"MEG_1195|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|BAES",3,0,0,0,48,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0
"MEG_1914|Drugs|betalactams|Class_C_betalactamases|CMY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"MEG_4085|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MTRE",0,0,0,2,0,0,2,0,2,0,0,2,2,0,0,6,0,0,2,0
"MEG_7801|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEZ",2,0,0,0,0,4,0,0,0,2,4,2,6,2,0,8,2,2,0,12
"MEG_5698|Drugs|betalactams|Class_C_betalactamases|PDC",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_2515|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
"MEG_531|Drugs|betalactams|Class_C_betalactamases|ADC",0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0
"MEG_3794|Drugs|betalactams|Penicillin_binding_protein|MECA",0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
"MEG_2588|Drugs|betalactams|Class_C_betalactamases|DHA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"MEG_6983|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38",2,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"MEG_7180|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ",157,0,0,0,0,16,0,26,2,3,3,52,0,12,0,1,2,0,27,32
"MEG_7797|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMET",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2
"MEG_3820|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA",1,0,0,0,0,4,0,0,0,0,0,0,0,4,0,2,0,0,0,2
"MEG_3080|Biocides|Acid_resistance|Acid_resistance_regulator|GADE",10,0,0,4,37,0,0,4,0,0,0,0,2,0,0,8,2,0,2,4
"MEG_3791|Drugs|betalactams|Penicillin_binding_protein|MECA",4,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2,0,0,2,8
"MEG_2071|Metals|Copper_resistance|Copper_resistance_regulator|COPR",0,0,0,0,0,2,0,0,0,2,0,4,0,2,0,2,0,0,2,8
"MEG_2056|Metals|Copper_resistance|Copper_resistance_protein|COPF",4,0,0,0,4,2,4,2,2,0,2,4,2,5,0,4,0,0,0,10
"MEG_7863|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|ZRAS",1,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"MEG_1252|Drugs|betalactams|Class_B_betalactamases|BLAB",0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,4
"MEG_3697|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"MEG_1514|Drugs|betalactams|Class_A_betalactamases|CARB",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"MEG_4767|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,2,0,0,2,0
"MEG_51|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3",2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,0,4
"MEG_2017|Metals|Copper_resistance|Copper_resistance_regulator|COMR",6,0,0,0,59,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0
"MEG_212|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME",1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_3169|Drugs|betalactams|Class_A_betalactamases|GPC",20,0,0,2,0,0,0,4,0,2,0,0,0,4,0,2,0,0,3,10
"MEG_132|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
"MEG_4125|Metals|Multi-metal_resistance|Multi-metal_MFS_efflux_pumps|NCRC",0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0
"MEG_7388|Drugs|Glycopeptides|VanD-type_resistance_protein|VAND",4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
"MEG_7333|Drugs|Glycopeptides|VanA-type_resistance_protein|VAN|RequiresSNPConfirmation",0,0,0,0,3,0,0,0,0,2,0,0,0,6,0,1,0,0,2,8
"MEG_1119|Drugs|Multi-drug_resistance|MDR_regulator|ARLS",0,0,0,0,9,0,0,2,0,2,0,2,2,2,0,2,2,0,0,0
"MEG_450|Drugs|betalactams|Class_C_betalactamases|ACT",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"MEG_2549|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0
"MEG_348|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"MEG_4049|Drugs|MLS|Macrolide_phosphotransferases|MPHK",0,0,0,2,43,0,0,0,0,2,0,0,0,0,0,4,2,6,0,4
"MEG_1639|Drugs|betalactams|Class_B_betalactamases|CCRA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"MEG_2772|Drugs|MLS|23S_rRNA_methyltransferases|ERM",4,0,0,2,0,0,0,0,0,2,0,6,2,0,0,6,0,4,0,2
"MEG_3366|Drugs|betalactams|Class_B_betalactamases|IMP",0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
"MEG_2472|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CZCR",4,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0
"MEG_6149|Drugs|betalactams|Class_A_betalactamases|RSA",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4
"MEG_7816|Metals|Copper_resistance|Copper_resistance_regulator|YCNK",0,0,0,0,38,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_728|Drugs|betalactams|Class_C_betalactamases|AMPC",7,0,0,0,86,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"MEG_3148|Drugs|betalactams|Class_B_betalactamases|GOB",0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0
"MEG_1748|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_regulator|CMER",0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,2,2,0,0,0
"MEG_3205|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation",10,0,0,3,0,3,0,8,5,6,0,7,2,18,2,32,2,0,5,58
"MEG_1305|Drugs|betalactams|Class_A_betalactamases|BLASGM",8,0,0,0,8,0,0,0,0,2,2,2,0,2,0,4,2,0,0,6
"MEG_3320|Drugs|betalactams|Class_B_betalactamases|IMP",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_4606|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"MEG_1709|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_regulator|CHRB",0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,4,0,0,0,2
"MEG_2881|Drugs|betalactams|Class_A_betalactamases|FAR1",2,0,0,0,0,0,0,0,0,2,0,4,2,6,2,0,0,0,0,4
"MEG_5285|Drugs|betalactams|Class_A_betalactamases|OXY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"MEG_5415|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|PCM",6,0,0,0,0,0,0,0,4,2,0,8,12,9,0,2,0,0,2,12
"MEG_7138|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM",0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,7
"MEG_6587|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7
"MEG_5347|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation",4,0,0,0,0,4,0,0,0,3,2,0,0,5,0,0,0,0,0,6
"MEG_2779|Drugs|MLS|23S_rRNA_methyltransferases|ERM42",0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,0,0,0,0,2
"MEG_4352|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB",2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
"MEG_3144|Drugs|Fosfomycin|Fosfomycin_target_mutation|GLPT|RequiresSNPConfirmation",18,0,0,0,243,3,0,6,2,8,2,7,2,4,2,8,0,0,0,22
"MEG_2801|Drugs|MLS|23S_rRNA_methyltransferases|ERMB",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4
"MEG_2482|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_89|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"MEG_5249|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_3834|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MEPA",4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"MEG_5483|Drugs|betalactams|Class_C_betalactamases|PDC",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_1961|Drugs|betalactams|Class_C_betalactamases|CMY",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"MEG_967|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
"MEG_1977|Drugs|betalactams|Class_C_betalactamases|CMY",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"MEG_4386|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"MEG_3318|Drugs|betalactams|Class_B_betalactamases|IMP",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"MEG_3179|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation",19,0,0,0,0,2,3,3,0,2,1,12,5,12,1,14,9,5,4,16
"MEG_4748|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,2,0,1,0,0,0,4,0,4,19,0,2,2,0,0,2,13
"MEG_7323|Metals|Tungsten_Resistance|Tungsten_ABC_efflux_pumps|TUPA",0,0,0,0,0,0,0,0,0,4,0,2,4,4,0,2,0,0,0,2
"MEG_2911|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR",0,0,0,1,0,2,0,0,0,2,0,1,2,2,0,0,0,2,2,5
"MEG_6555|Drugs|betalactams|Class_B_betalactamases|SPN",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0
"MEG_3421|Drugs|betalactams|Class_B_betalactamases|IND",2,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,2
"MEG_5242|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
"MEG_7440|Drugs|Glycopeptides|VanI-type_resistance_protein|VANI",12,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,2
"MEG_889|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3
"MEG_6237|Drugs|betalactams|Class_A_betalactamases|SHV",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"MEG_3936|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|MEXW",29,0,0,7,166,13,0,4,0,9,2,24,52,34,4,24,4,7,2,84
"MEG_6054|Drugs|Rifampin|Rifampin_glycosyltransferase|RGT",20,0,0,0,2,8,0,2,0,0,0,4,0,6,0,4,0,0,0,8
"MEG_1700|Drugs|betalactams|Class_B_betalactamases|CGB",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,2,2,0,6
"MEG_849|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME",0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,3,9
"MEG_3228|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation",4,0,0,5,0,3,0,0,0,0,0,5,3,2,2,6,2,21,10,37
"MEG_1154|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC",0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,2,0,0,0,0
"MEG_1272|Drugs|betalactams|Class_A_betalactamases|BLACRP",6,0,0,0,0,0,0,0,0,4,0,0,2,2,0,4,0,0,2,6
"MEG_7153|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO",60,0,0,2,0,6,0,16,5,0,0,9,0,10,0,3,0,0,5,12
"MEG_5867|Drugs|Fluoroquinolones|Quinolone_active_efflux|QEPA",0,0,0,0,2,0,0,0,2,2,0,2,4,0,0,2,0,0,0,0
"MEG_7456|Drugs|Glycopeptides|VanA-type_regulator|VANRA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
"MEG_3600|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0
"MEG_1641|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|CDEA",6,0,0,0,0,2,2,0,0,2,0,0,2,2,0,4,4,0,0,8
"MEG_2106|Drugs|betalactams|Class_B_betalactamases|CPHA",6,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
"MEG_3409|Drugs|betalactams|Class_B_betalactamases|IND",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_1515|Drugs|betalactams|Class_A_betalactamases|CARB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_4185|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIME",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_7558|Drugs|Glycopeptides|VanB-type_resistance_protein|VANXB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"MEG_1776|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLR",2,0,0,0,0,0,4,8,0,4,0,0,2,2,0,2,0,0,0,8
"MEG_5961|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_5435|Drugs|betalactams|Class_C_betalactamases|PDC",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_7807|Drugs|betalactams|Class_A_betalactamases|WHH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"MEG_1694|Drugs|betalactams|Class_A_betalactamases|CFX",122,0,0,0,0,0,0,9,2,2,1,9,0,38,0,7,2,0,8,22
"MEG_913|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0
"MEG_1773|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA",2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,6
"MEG_1012|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME",0,0,0,0,0,2,0,0,4,2,0,0,0,6,0,0,4,0,0,10
"MEG_3705|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
"MEG_6672|Drugs|betalactams|Class_A_betalactamases|TEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_4054|Drugs|Cationic_antimicrobial_peptides|Defensin-resistant_mprF|MPRF",14,0,0,0,2,2,2,4,0,8,2,2,4,6,0,2,2,0,8,2
"MEG_4183|Drugs|Metronidazole|nim_nitroimidazole_reductase|NIME",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
"MEG_4804|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2
"MEG_7786|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEC",0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"MEG_5787|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|PITA",23,0,0,0,117,0,2,2,4,2,2,2,2,4,0,5,4,0,0,2
"MEG_3659|Drugs|betalactams|Class_A_betalactamases|MAL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEG_3581|Drugs|betalactams|Class_A_betalactamases|LHK",4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2
"MEG_4280|Drugs|betalactams|Mutant_porin_proteins|OMP36|RequiresSNPConfirmation",0,0,0,0,20,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0
"MEG_1062|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0
"MEG_1238|Drugs|betalactams|Class_B_betalactamases|BLA2",2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,2,0,0,0
"MEG_7286|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|TTGA",4,0,0,0,2,1,0,0,2,4,0,4,2,2,0,4,0,0,2,10
"MEG_3734|Metals|Copper_resistance|Copper_resistance_protein|MCTB",4,0,0,0,0,0,2,0,0,0,0,4,4,6,0,4,0,0,0,2
"MEG_4851|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"MEG_2938|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation",4,0,0,0,0,6,0,0,0,2,0,6,2,2,0,0,0,8,0,14
"MEG_20|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3",0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"MEG_1112|Drugs|betalactams|Class_A_betalactamases|ARL",8,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2
"MEG_7088|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETJ",2,0,0,0,2,2,0,0,0,0,0,0,0,4,2,2,0,0,0,6
"MEG_4615|Drugs|betalactams|Class_D_betalactamases|OXA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_5353|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation",0,0,0,7,120,9,0,3,0,5,1,12,12,7,1,3,6,11,2,56
"MEG_875|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"MEG_3865|Metals|Mercury_resistance|Mercury_resistance_regulator|MERD",0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"MEG_2095|Metals|Copper_resistance|Copper_resistance_regulator|CORS",2,0,0,0,2,2,0,2,2,2,0,0,2,8,0,0,0,0,2,10
"MEG_6039|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRVC",0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4
"MEG_7583|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC",6,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,6
